AstroVIEW X
Type, Original
 
Time, 06/15/2018 01:43:39 PM
Compression, 1
*Sample Rate 1, 1
Size, 6280
Trigger, 1
Recorder Type, TMX 
Amp Type, ,UNIV6, UNIV6, UNIV6, UNIV6
A_lp
SAMPLE,TIME,V_rms_20ms         , V_lp_3000Hz        , I1_rms_20ms        , I1_lp_3000Hz       
275, 06/15/2018 01:48:12 PM,0.0000             ,0.0000             ,0.0000             ,0.0000             
276, 06/15/2018 01:48:13 PM,0.0000             ,0.0000             ,0.0000             ,-1.2500            
277, 06/15/2018 01:48:14 PM,0.0000             ,0.0000             ,0.0000             ,-2.9167            
278, 06/15/2018 01:48:15 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
279, 06/15/2018 01:48:16 PM,0.0000             ,-0.0167            ,0.0000             ,-2.5000            
280, 06/15/2018 01:48:17 PM,0.0000             ,-0.0833            ,0.0000             ,-1.2500            
281, 06/15/2018 01:48:18 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
282, 06/15/2018 01:48:19 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
283, 06/15/2018 01:48:20 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
284, 06/15/2018 01:48:21 PM,0.0000             ,-0.0333            ,0.0000             ,-0.8333            
285, 06/15/2018 01:48:22 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
286, 06/15/2018 01:48:23 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
287, 06/15/2018 01:48:24 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
288, 06/15/2018 01:48:25 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
289, 06/15/2018 01:48:26 PM,0.0000             ,0.0167             ,0.0000             ,-1.6667            
290, 06/15/2018 01:48:27 PM,0.0000             ,-0.0500            ,0.0000             ,-0.8333            
291, 06/15/2018 01:48:28 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
292, 06/15/2018 01:48:29 PM,0.0000             ,0.0167             ,0.0000             ,-1.6667            
293, 06/15/2018 01:48:30 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
294, 06/15/2018 01:48:31 PM,0.0000             ,-0.0333            ,0.0000             ,-0.4167            
295, 06/15/2018 01:48:32 PM,0.0000             ,0.0167             ,0.0000             ,-2.0833            
296, 06/15/2018 01:48:33 PM,0.0000             ,-0.0500            ,0.0000             ,-2.5000            
297, 06/15/2018 01:48:34 PM,0.0000             ,0.0000             ,0.0000             ,-1.6667            
298, 06/15/2018 01:48:35 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
299, 06/15/2018 01:48:36 PM,0.0000             ,-0.0833            ,0.0000             ,-1.2500            
300, 06/15/2018 01:48:37 PM,0.0000             ,-0.0167            ,0.0000             ,-3.3333            
301, 06/15/2018 01:48:38 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
302, 06/15/2018 01:48:39 PM,0.0000             ,-0.0167            ,0.0000             ,-0.8333            
303, 06/15/2018 01:48:40 PM,0.0000             ,0.0000             ,0.0000             ,-1.6667            
304, 06/15/2018 01:48:41 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
305, 06/15/2018 01:48:42 PM,0.0000             ,-0.0333            ,0.0000             ,0.8333             
306, 06/15/2018 01:48:43 PM,0.0000             ,-0.0167            ,0.0000             ,-2.5000            
307, 06/15/2018 01:48:44 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
308, 06/15/2018 01:48:45 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
309, 06/15/2018 01:48:46 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
310, 06/15/2018 01:48:47 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
311, 06/15/2018 01:48:48 PM,0.0000             ,0.0000             ,0.0000             ,-1.6667            
312, 06/15/2018 01:48:49 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
313, 06/15/2018 01:48:50 PM,0.0000             ,-0.0167            ,0.0000             ,-0.8333            
314, 06/15/2018 01:48:51 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
315, 06/15/2018 01:48:52 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
316, 06/15/2018 01:48:53 PM,0.0000             ,0.0000             ,0.0000             ,-1.6667            
317, 06/15/2018 01:48:54 PM,0.0000             ,0.0167             ,0.0000             ,-1.6667            
318, 06/15/2018 01:48:55 PM,0.0000             ,0.0000             ,0.0000             ,-1.2500            
319, 06/15/2018 01:48:56 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
320, 06/15/2018 01:48:57 PM,0.0000             ,-0.1167            ,0.0000             ,-2.5000            
321, 06/15/2018 01:48:58 PM,0.0000             ,-0.0333            ,0.0000             ,-0.4167            
322, 06/15/2018 01:48:59 PM,0.0000             ,0.0167             ,0.0000             ,-1.6667            
323, 06/15/2018 01:49:00 PM,0.0000             ,-0.0167            ,0.0000             ,-0.8333            
324, 06/15/2018 01:49:01 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
325, 06/15/2018 01:49:02 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
326, 06/15/2018 01:49:03 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
327, 06/15/2018 01:49:04 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
328, 06/15/2018 01:49:05 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
329, 06/15/2018 01:49:06 PM,0.0000             ,-0.0833            ,0.0000             ,-2.5000            
330, 06/15/2018 01:49:07 PM,0.0000             ,-0.0667            ,0.0000             ,-0.8333            
331, 06/15/2018 01:49:08 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
332, 06/15/2018 01:49:09 PM,0.0000             ,-0.0500            ,0.0000             ,-0.8333            
333, 06/15/2018 01:49:10 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
334, 06/15/2018 01:49:11 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
335, 06/15/2018 01:49:12 PM,0.0000             ,-0.0167            ,0.0000             ,-0.8333            
336, 06/15/2018 01:49:13 PM,0.0000             ,0.0167             ,0.0000             ,-1.2500            
337, 06/15/2018 01:49:14 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
338, 06/15/2018 01:49:15 PM,0.0000             ,-0.0833            ,0.0000             ,-0.8333            
339, 06/15/2018 01:49:16 PM,0.0000             ,-0.0167            ,0.0000             ,-2.5000            
340, 06/15/2018 01:49:17 PM,0.0000             ,0.0333             ,0.0000             ,-2.9167            
341, 06/15/2018 01:49:18 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
342, 06/15/2018 01:49:19 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
343, 06/15/2018 01:49:20 PM,0.0000             ,0.0167             ,0.0000             ,-2.5000            
344, 06/15/2018 01:49:21 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
345, 06/15/2018 01:49:22 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
346, 06/15/2018 01:49:23 PM,0.0000             ,-0.0667            ,0.0000             ,-2.5000            
347, 06/15/2018 01:49:24 PM,0.0000             ,-0.0500            ,0.0000             ,-2.5000            
348, 06/15/2018 01:49:25 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
349, 06/15/2018 01:49:26 PM,0.0000             ,-0.0500            ,0.0000             ,-2.5000            
350, 06/15/2018 01:49:27 PM,0.0000             ,-0.0833            ,0.0000             ,-1.6667            
351, 06/15/2018 01:49:28 PM,0.0000             ,0.0000             ,0.0000             ,-1.2500            
352, 06/15/2018 01:49:29 PM,0.0000             ,-0.0500            ,0.0000             ,-2.5000            
353, 06/15/2018 01:49:30 PM,0.0000             ,0.0167             ,0.0000             ,-1.6667            
354, 06/15/2018 01:49:31 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
355, 06/15/2018 01:49:32 PM,0.0000             ,0.0500             ,0.0000             ,-2.0833            
356, 06/15/2018 01:49:33 PM,0.0000             ,-0.0667            ,0.0000             ,0.0000             
357, 06/15/2018 01:49:34 PM,0.0000             ,-0.0333            ,0.0000             ,-0.8333            
358, 06/15/2018 01:49:35 PM,0.0000             ,-0.0167            ,0.0000             ,-0.8333            
359, 06/15/2018 01:49:36 PM,0.0000             ,-0.0333            ,0.0000             ,-2.5000            
360, 06/15/2018 01:49:37 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
361, 06/15/2018 01:49:38 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
362, 06/15/2018 01:49:39 PM,0.0000             ,-0.0833            ,0.0000             ,-1.6667            
363, 06/15/2018 01:49:40 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
364, 06/15/2018 01:49:41 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
365, 06/15/2018 01:49:42 PM,0.0000             ,-0.0167            ,0.0000             ,-2.9167            
366, 06/15/2018 01:49:43 PM,0.0000             ,-0.0333            ,0.0000             ,-3.3333            
367, 06/15/2018 01:49:44 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
368, 06/15/2018 01:49:45 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
369, 06/15/2018 01:49:46 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
370, 06/15/2018 01:49:47 PM,0.0000             ,-0.0667            ,0.0000             ,-0.8333            
371, 06/15/2018 01:49:48 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
372, 06/15/2018 01:49:49 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
373, 06/15/2018 01:49:50 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
374, 06/15/2018 01:49:51 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
375, 06/15/2018 01:49:52 PM,0.0000             ,-0.0333            ,0.0000             ,-0.8333            
376, 06/15/2018 01:49:53 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
377, 06/15/2018 01:49:54 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
378, 06/15/2018 01:49:55 PM,0.0000             ,-0.0167            ,0.0000             ,-0.8333            
379, 06/15/2018 01:49:56 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
380, 06/15/2018 01:49:57 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
381, 06/15/2018 01:49:58 PM,0.0000             ,-0.0833            ,0.0000             ,-1.6667            
382, 06/15/2018 01:49:59 PM,0.0000             ,-0.0500            ,0.0000             ,-2.9167            
383, 06/15/2018 01:50:00 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
384, 06/15/2018 01:50:01 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
385, 06/15/2018 01:50:02 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
386, 06/15/2018 01:50:03 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
387, 06/15/2018 01:50:04 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
388, 06/15/2018 01:50:05 PM,0.0000             ,0.0167             ,0.0000             ,-2.0833            
389, 06/15/2018 01:50:06 PM,0.0000             ,-0.1000            ,0.0000             ,-1.6667            
390, 06/15/2018 01:50:07 PM,0.0000             ,-0.0500            ,0.0000             ,-0.8333            
391, 06/15/2018 01:50:08 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
392, 06/15/2018 01:50:09 PM,0.0000             ,0.0000             ,0.0000             ,-1.2500            
393, 06/15/2018 01:50:10 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
394, 06/15/2018 01:50:11 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
395, 06/15/2018 01:50:12 PM,0.0000             ,0.0000             ,0.0000             ,-1.2500            
396, 06/15/2018 01:50:13 PM,0.0000             ,0.0000             ,0.0000             ,-1.6667            
397, 06/15/2018 01:50:14 PM,0.0000             ,-0.0667            ,0.0000             ,-0.8333            
398, 06/15/2018 01:50:15 PM,0.0000             ,-0.0333            ,0.0000             ,-2.5000            
399, 06/15/2018 01:50:16 PM,0.0000             ,-0.0167            ,0.0000             ,0.4167             
400, 06/15/2018 01:50:17 PM,0.0000             ,0.0167             ,0.0000             ,-1.6667            
401, 06/15/2018 01:50:18 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
402, 06/15/2018 01:50:19 PM,0.0000             ,-0.0667            ,0.0000             ,-0.8333            
403, 06/15/2018 01:50:20 PM,0.0000             ,-0.0500            ,0.0000             ,-2.9167            
404, 06/15/2018 01:50:21 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
405, 06/15/2018 01:50:22 PM,0.0000             ,-0.0667            ,0.0000             ,-0.8333            
406, 06/15/2018 01:50:23 PM,0.0000             ,-0.0167            ,0.0000             ,-0.8333            
407, 06/15/2018 01:50:24 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
408, 06/15/2018 01:50:25 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
409, 06/15/2018 01:50:26 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
410, 06/15/2018 01:50:27 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
411, 06/15/2018 01:50:28 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
412, 06/15/2018 01:50:29 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
413, 06/15/2018 01:50:30 PM,0.0000             ,-0.0333            ,0.0000             ,-2.5000            
